가격,쪽수
10000,256
10000,222
9800,223
10000,312
11500,252
11000,368
10000,308
26000,440
7000,111
10000,167
11500,288
10000,384
13000,304
15000,344
14900,432
11000,384
,
13000,440
15000,288
15000,488
13000,383
15000,320
15000,329
15000,333
15000,352
15000,272
15000,303
15000,321
12000,262
18000,102
20000,344
20000,368
12000,263
12000,373
12000,38
7500,392
9800,164
,
12000,240
12000,240
8000,110
9000,143
9500,396
12000,388
14000,488
13000,304
12000,288
11000,312
11000,344
9000,308
9000,301
9000,319
27000,528
27000,535
27000,511
25000,424
7000,107
12000,317
18000,303
6000,쪽수확인중
,
,
12000,307
,
5900,172
9000,384
10000,288
15800,877
15800,467
15800,332
15800,360
15800,461
7000,124
9800,264
12000,344
13000,745
12500,256
9500,143
10000,304
12000,351
16000,290
14000,381
16500,405
10000,121
10000,208
12000,380
12000,389
11000,367
13000,568
14000,336
7000,185
,
,
,
10000,351
13000,400
9000,200
15000,619
12000,301
9000,226
18000,416
10000,216
9000,208
13500,591
12000,240
14000,273
15000,319
11000,335
10000,286
5000,136
14800,408
10000,199
7000,137
10000,248
13500,296
18000,839
10000,320
12000,255
12000,283
14000,456
11000,223
9800,288
8800,428
8800,382
13000,296
13000,308
,
11000,267
12000,133
10000,80
14000,607
12000,330
20000,320
8500,278
10000,227
14000,174
12700,312
12000,294
25000,172
12000,284
7500,287
7500,279
,
9000,416
10000,272
16000,311
10000,144
,
11000,320
9000,384
29500,656
13000,224
11000,154
12000,255
13000,299
10000,287
11000,191
7000,103
13000,304
13000,316
11000,368
12000,448
7000,148
13000,324
9800,236
14800,420
13800,695
10000,284
10000,201
12000,352
9900,128
9000,360
11000,328
12000,288
9000,192
,
8800,302
14500,524
15800,625
10000,275
9800,224
16500,468
13500,156
13500,246
13500,274
13500,280
13500,254
13500,290
13000,463
12000,206
14000,261
12500,256
10000,267
7900,271
14000,473
9500,240
10000,288
11000,360
12000,296
10000,416
13000,300
8000,278
8000,206
7800,189
10000,232
12800,392
10000,392
13800,245
9000,192
8500,302
10800,104
12000,254
12000,488
12900,254
18000,397
,
9000,260
13000,354
14000,312
13000,464
12000,199
18000,513
12800,372
13000,367
13000,384
15000,348
15800,744
14800,597
14800,656
13500,446
12000,264
13000,398
8000,144
12000,392
,
25000,355
20000,351
8500,221
11800,403
11800,424
12500,344
,
20000,256
12000,280
12000,383
9500,358
12000,239
11000,254
12000,307
12000,298
9000,180
9000,408
9000,392
12000,359
13500,440
10000,293
20000,368
12000,352
9800,302
12800,468
9800,302
10000,152
15000,336
9500,206
10000,270
14000,307
14000,351
10000,464
9500,388
14000,242
12000,223
12800,276
12000,336
14000,310
14000,310
8000,96
15000,601
15000,601
15000,595
10000,290
13800,323
15000,480
10000,200
,
6500,350
11000,616
12000,214
7500,183
18000,532
10000,199
16000,308
12000,280
10000,272
13800,495
7000,158
7000,171
12800,320
12000,280
12800,256
14000,424
11000,400
13800,472
15000,231
6000,79
11000,254
10000,214
9000,396
,
12000,120
10000,252
13000,252
20000,342
15900,207
18000,253
10000,183
10000,200
8500,120
14500,228
9000,128
9500,224
12000,152
,
11800,248
12000,248
10000,261
11500,240
12000,240
20000,297
10000,180
19500,641
5900,160
15000,340
8000,159
5900,165
11900,308
23000,239
10000,272
12000,300
9000,231
9900,149
7700,128
10000,200
12000,272
11000,132
12000,132
12000,239
12000,128
10000,139
9000,188
9800,198
13000,208
9800,253
8800,125
12000,224
10000,223
18000,366
9000,203
10000,259
6900,136
5900,160
16800,320
9500,152
9500,136
12000,126
13000,128
,
15000,288
9500,198
10000,224
10000,153
9500,167
10000,192
10000,199
15000,333
7000,128
9000,384
11000,224
9000,176
10000,232
10000,248
10000,214
12000,208
10000,238
10000,287
10000,45
12000,344
6900,144
10000,270
12000,204
12000,260
12000,208
11000,240
9800,212
7900,125
11500,200
11000,232
7700,136
12000,211
5900,190
,
8900,192
9800,302
7700,128
13000,156
9500,320
6000,96
8500,194
12000,184
11000,128
10000,208
12000,248
10000,284
11000,200
10000,183
10000,200
11000,255
11000,280
9500,183
5000,207
12000,356
17000,271
11000,187
11000,232
11000,162
9500,180
12000,130
11000,291
9800,175
9800,232
10000,260
12000,255
9500,69
10000,210
12000,256
18000,208
11000,274
9000,151
10000,232
7000,104
10000,176
9800,173
9800,231
12000,240
10000,255
13000,200
11800,287
6900,144
9800,174
18000,275
10000,197
10000,198
12000,280
9800,156
11800,81
7700,120
10000,192
7700,132
8000,226
11000,240
10000,190
11000,180
9800,242
10000,164
12800,144
10000,202
12800,112
11000,142
12000,268
10000,296
9600,237
26000,658
9800,168
11000,128
11000,96
9000,193
9800,147
10000,216
11800,128
11000,272
10000,188
9800,199
12000,272
78000,"1,328"
9000,152
9000,184
30000,530
12800,256
9800,310
,
12000,296
12000,396
10000,181
9000,206
10000,96
12000,278
11000,256
11000,240
12000,233
10000,183
10800,228
10000,181
12000,208
10000,109
9800,192
9000,112
11000,256
10000,152
12000,223
8000,136
8500,156
10000,152
10000,199
10800,280
11900,220
11900,220
7000,112
9800,272
7700,123
12000,203
8800,120
14500,234
11000,232
9500,152
11800,128
10000,148
12000,240
12000,264
12800,288
10000,275
9800,275
12000,382
11000,210
12000,296
11000,254
15000,448
9000,134
10000,248
9500,246
11000,215
11000,216
12000,188
,
10000,240
10000,190
,
10000,198
9800,192
10000,192
12000,211
8000,161
11000,318
10000,280
17000,139
9000,116
11000,175
10000,192
7500,220
8800,128
11000,215
10000,272
10000,339
12000,264
9800,223
10000,192
12000,264
9500,212
10000,224
9000,191
11200,203
10000,192
8800,172
13000,208
11800,288
11000,263
11000,207
11000,267
12000,300
12000,283
10000,189
11800,288
11800,304
12000,288
8500,240
12000,224
11000,295
9000,128
9500,165
9500,192
12000,207
8500,92
10000,108
11000,128
11000,173
,
6000,125
9900,180
12000,256
9800,375
9000,248
10000,215
10000,159
12800,128
12000,291
11000,231
7000,120
10000,220
12000,264
12000,252
6900,144
11000,200
11000,200
9500,104
13000,240
12000,320
11000,224
12000,200
11000,286
9500,223
10000,184
10000,216
12000,193
12000,192
10000,196
8000,104
27000,245
11000,260
10000,271
11000,244
12000,253
7800,157
12000,320
9800,219
14500,240
10000,쪽수확인중
10000,116
11000,240
10000,151
9800,180
9000,136
9500,265
,
11500,304
8500,228
9500,120
12000,240
12000,266
25000,192
13800,252
10000,304
13800,272
12000,385
9500,166
12000,192
6900,144
9800,248
11000,239
10000,256
11000,238
9800,257
12000,292
11000,235
11000,229
11000,252
10000,198
12000,272
11000,271
11000,232
10000,239
10000,240
12000,264
12000,278
11000,130
10000,191
10000,256
10900,228
8000,152
10000,280
12000,260
12000,204
11000,169
,
12000,252
11000,140
14000,220
9800,221
9800,136
12000,248
9000,128
9000,248
11000,112
12000,304
11000,210
9000,128
8800,148
12000,154
12000,248
7000,112
10000,352
11000,352
10000,239
,
6000,96
8000,152
12000,200
11000,255
11000,128
12000,285
10000,197
8500,96
11000,254
10000,184
7700,124
10000,180
10000,232
11000,224
12000,136
6900,144
10000,228
11800,207
15500,220
8500,224
,
11000,224
10000,288
11000,216
10000,143
11500,192
9500,256
12000,256
10000,192
9500,192
9800,162
12000,304
12000,367
10500,295
6800,109
11000,96
9000,281
6900,136
12000,232
20000,174
11000,248
8500,96
14000,220
12000,181
11000,276
11000,240
11500,195
12000,276
13000,304
9500,44
12000,178
12000,232
15000,343
12000,318
10000,254
13000,284
10000,230
8800,191
12000,260
11000,219
11000,256
12000,176
10900,248
9800,136
10000,220
9000,231
,
11000,189
,
12000,212
12000,220
9800,208
11000,212
11000,208
10000,227
12000,256
12000,224
10000,252
9800,119
12000,180
9800,168
11000,311
11000,330
9500,216
9000,249
10000,240
11000,240
10000,215
9500,207
15000,228
10800,216
,
8000,200
10000,163
10000,170
9500,178
10000,192
12800,128
9800,252
10000,230
19800,472
11000,312
11000,319
7700,136
10000,176
12000,260
11000,203
12000,208
11000,209
12000,302
12000,256
11000,268
10000,224
9800,144
10000,184
16000,336
9500,143
12000,320
10800,224
12000,240
11000,240
10000,200
12000,242
12000,271
11000,214
10000,224
10000,213
,
10000,219
11000,259
10000,214
10000,183
11000,268
10000,213
14800,324
10000,284
10000,256
10000,230
10000,189
7800,127
8000,217
10800,246
10000,208
12800,208
8500,128
12000,240
13000,112
7900,155
8500,194
11000,383
11000,225
12000,271
10800,191
12000,256
12000,193
9000,127
12800,320
12000,237
9000,117
4000,347
12800,256
12000,200
13000,220
12000,324
20000,288
,
12000,360
12000,438
17000,331
16000,388
9500,208
15000,340
16000,334
23000,338
8500,224
,
,
12800,320
15000,336
12000,288
,
18000,470
9500,232
23000,560
12000,176
24000,349
10000,192
,
19800,367
13000,224
12000,303
12800,243
15000,288
10000,182
13000,239
18000,360
14000,320
13500,244
15000,248
13000,296
13000,268
14000,269
15000,400
13000,276
12000,236
16000,352
13000,234
15000,391
12000,285
10900,259
12000,256
12000,240
10000,228
,
16800,333
13000,261
12500,287
13500,288
12000,256
15000,272
20000,536
15000,320
16000,368
10000,208
10800,240
18000,359
11500,280
13000,260
18000,356
12000,296
13000,264
30000,620
15000,336
12000,256
12000,281
13000,328
12000,335
12000,216
13000,310
10000,208
9500,287
17000,278
8900,232
13000,244
15000,262
10000,208
12000,264
12000,264
10000,204
19000,445
7000,240
13800,322
12000,317
12000,253
12000,168
,
12000,224
12000,328
12800,342
10000,336
20000,448
13000,252
13000,240
13000,296
13000,248
,
,
,
,
,
13000,264
12000,254
18000,283
12000,204
13000,304
20000,416
12000,336
15000,320
10000,144
10000,251
15000,285
12000,256
12000,226
9800,285
12900,304
9800,203
15000,320
18000,340
,
18000,261
12000,300
12500,220
15000,392
10000,204
,
15000,336
13000,372
12000,255
15000,320
15000,440
18000,327
14000,304
20000,510
30000,492
19000,371
24000,339
23000,399
13800,246
12000,247
8800,342
18000,340
13000,279
13000,232
12000,263
17000,203
17000,536
20000,402
20000,405
12000,255
15000,261
9000,130
22000,446
24000,520
23000,354
20000,390
20000,363
17000,355
13900,258
9000,284
13000,372
15000,320
12000,200
10000,287
20000,388
,
12000,175
12000,324
16000,320
32000,505
,
11000,271
12000,248
10000,241
9800,197
12000,212
11000,246
12000,261
9900,187
12000,223
12000,240
12000,244
,
4000,296
10000,230
12000,240
12000,235
11000,252
9800,240
7000,199
11000,260
12000,246
12000,304
17000,476
11000,231
12000,292
12800,344
12000,208
,
10000,216
9500,144
,
12000,188
12000,254
,
15000,383
15000,295
12000,391
12000,255
12000,234
13500,292
,
18000,412
13000,376
14000,232
9500,287
10000,134
8000,119
12900,380
,
20000,228
9800,559
11500,273
18000,400
,
15000,301
25000,348
11000,304
13000,362
17000,370
20000,464
13000,304
18000,415
12000,264
13800,320
15000,416
13000,324
14800,359
13000,300
18000,448
15800,256
,
10000,244
10000,197
20000,392
10000,175
20000,488
12000,286
12000,255
20000,497
19000,584
13000,319
13000,280
14800,296
,
13000,312
12000,302
16000,366
18000,440
8500,204
22000,448
25000,511
13000,276
25000,464
15000,308
11000,198
10000,208
9800,200
10000,207
13000,304
11000,208
13000,244
20000,329
12000,319
10000,280
13000,254
13000,296
16000,396
13000,270
15000,320
15000,338
15000,284
13500,216
13000,267
12000,232
15000,391
22000,556
14900,372
18000,364
12000,304
10000,184
25000,512
12000,272
12000,206
11000,240
15000,420
12000,237
12000,247
12000,280
15800,408
11000,246
15000,352
15000,275
15000,269
12000,288
12800,280
15000,388
15000,340
9500,200
13000,256
12000,224
15000,220
12000,248
13500,264
10000,206
12000,331
,
12000,280
18000,464
13000,212
20000,291
13000,310
8500,319
13000,376
20000,546
11000,247
18000,345
14000,256
18000,618
,
15000,190
15000,256
15000,248
15000,343
8500,146
12000,271
15000,359
5500,198
18000,428
15000,252
12000,239
14000,247
15000,318
9500,208
12000,331
16000,296
18000,439
13000,264
9500,199
11000,288
17000,392
9500,200
16000,441
12900,328
13800,223
14000,310
12000,320
13800,415
13000,268
,
12000,242
15000,372
9000,112
13000,240
18000,359
13000,408
12800,248
12800,248
12800,248
13000,288
13000,230
13800,248
18000,292
8500,150
12000,212
13000,236
18000,388
13800,288
10000,240
15000,420
19800,566
15000,300
20000,429
19000,429
18000,414
19000,435
18000,360
,
13000,335
,
13000,287
13000,344
13000,318
15000,272
15000,304
12000,240
18000,384
12000,288
13800,372
14800,427
14800,423
9800,207
12000,288
12000,247
13000,300
13500,240
12000,254
12000,263
15000,392
12000,256
11000,167
22000,524
15000,238
20000,326
12000,272
23000,349
18000,410
9800,203
12000,308
12000,224
13000,294
,
15000,281
,
15000,305
13500,267
15000,192
20000,321
,
18000,143
18000,388
,
9800,262
13000,192
14000,308
15000,372
23000,400
20000,360
12000,215
,
13000,312
12000,256
12000,328
16000,372
12000,179
13000,424
13000,287
16000,264
10000,204
16000,280
11000,184
11000,203
12000,256
14500,328
12000,268
12000,264
18000,352
14000,222
14800,280
13000,240
12000,264
16000,346
15000,332
14000,328
15000,327
16000,268
13000,288
13000,318
13000,280
18000,408
18000,400
20000,508
11000,184
17000,426
13000,312
13000,335
12000,305
15000,336
,
15000,424
12000,224
15000,312
12000,256
10000,173
12000,231
20000,451
12000,288
13500,360
13000,304
15000,240
12800,272
18000,472
,
18000,310
13000,296
10000,176
,
12000,232
18000,319
22000,312
10000,223
21000,455
18000,420
13000,229
13000,232
12000,312
16000,240
13000,343
13800,304
9000,207
13000,167
14500,320
13000,272
,
18000,409
18000,328
,
11000,208
13900,231
12000,248
18000,399
17000,399
22000,472
13000,345
10000,280
11000,231
15000,352
12000,211
12800,256
12000,205
11000,204
,
10000,208
11000,232
9800,224
11000,215
14000,344
15000,쪽수확인중
12000,334
10000,272
11000,264
15000,388
9500,196
16000,327
22000,520
12000,287
5900,137
,
12000,272
10000,200
14000,190
11000,307
15000,274
22000,525
12000,223
12000,256
8000,181
13000,256
17000,376
14000,280
15000,440
20000,311
16000,243
13000,233
14000,251
18000,478
9800,256
19000,369
10000,174
11000,213
15000,쪽수확인중
19000,408
11000,239
15000,336
9000,쪽수확인중
18000,296
13000,264
13000,224
20000,352
23000,496
9900,256
18000,431
10000,250
12800,320
12000,256
13500,352
10000,215
12000,320
13000,288
12800,232
10000,246
12800,400
12000,248
12000,232
12000,190
12000,216
13000,280
23000,388
15000,264
16000,345
13500,271
15000,231
15000,196
12500,288
18000,371
14000,231
15000,348
12500,232
22000,484
,
12000,242
13000,304
25000,612
16000,317
17000,224
12000,270
12000,255
9000,208
13000,328
18000,188
18000,187
14000,219
13000,232
10000,231
19500,400
13000,357
12900,232
16000,371
17000,335
12000,256
12000,272
13000,301
12500,288
11000,237
12000,254
12000,248
12000,251
13000,232
,
10000,272
13000,274
12000,256
20000,387
15000,448
12000,260
18000,334
17000,312
15000,408
5000,106
17000,383
19000,520
13000,231
20000,351
17000,239
11000,272
25000,271
20000,322
15000,382
13500,292
11500,263
,
10000,148
12800,288
13000,268
10000,256
17800,356
17800,340
17800,336
18500,432
15000,312
15000,237
15000,328
18000,320
10000,312
22000,504
10000,216
12000,328
11000,239
12000,211
10000,237
9500,264
14800,363
,
15000,308
19800,464
16000,327
13000,344
12000,283
13000,408
26000,525
14000,256
12500,240
20000,360
12000,240
15000,312
14000,316
13000,268
12000,224
15000,369
15800,423
15000,420
18000,320
12000,320
,
19000,쪽수확인중
14000,213
10000,196
12000,304
13000,355
11000,196
12000,400
12000,248
13800,308
18000,366
13000,310
12000,272
15000,342
,
14000,326
8800,200
17000,472
,
15000,499
,
,
15000,326
11000,244
12000,288
22000,376
15000,288
18000,307
8500,146
15000,312
18000,512
19000,329
17500,335
18000,344
18000,327
12000,236
8500,86
13000,336
20000,368
15000,352
12000,240
19000,464
20000,430
23000,495
15000,211
12000,208
13800,324
12000,260
10000,176
11000,213
11000,242
13800,328
10000,153
10000,147
15000,269
14500,328
16000,428
12000,233
12000,248
11000,200
12000,240
21000,336
10000,337
12000,270
13000,340
19000,432
7500,184
13000,352
23000,320
18000,350
20000,368
13000,268
20000,415
15000,408
12000,264
13500,432
19500,280
15000,242
9000,199
10000,224
13000,363
12000,246
20000,270
18500,304
15000,300
13500,320
13000,232
15000,291
15000,304
12000,264
15000,304
14000,405
,
13800,381
12000,302
11000,147
14500,400
10000,248
24000,483
18000,241
,
19000,424
15000,376
16000,294
15000,302
20000,386
13500,304
,
,
12000,352
15000,248
20000,624
20000,434
11000,194
9000,172
13000,259
15000,367
13000,280
11000,241
11000,247
17000,216
12000,324
,
9800,176
25000,464
12000,224
9500,152
11000,247
9000,124
13000,314
12000,248
12000,264
,
,
12000,302
13000,320
12000,144
10000,213
12000,145
9800,206
14000,255
23000,592
16000,336
10000,210
14000,222
19000,464
24000,450
12000,224
11000,232
29000,448
14000,280
,
14800,284
13500,376
13800,280
11000,224
16000,500
,
16000,490
23000,520
20000,448
15000,335
23000,496
12000,384
13000,268
13000,280
16000,400
12000,256
13000,272
10000,219
12000,295
15000,384
,
9800,182
12000,248
10000,252
12000,224
16500,383
11000,284
14000,336
12000,296
16500,407
12000,232
15000,320
12000,208
13000,286
13000,312
13000,274
12000,288
10000,253
12000,248
8000,129
6000,135
15000,376
16000,348
9800,208
22000,415
15000,280
23000,456
12000,220
12000,280
13000,374
10000,216
12000,223
13000,324
13000,292
19000,330
13000,328
9500,180
10000,192
15000,356
12000,219
17500,270
,
18000,352
15000,356
15000,351
15000,350
15000,360
12000,312
,
12000,296
14000,292
14000,352
9800,207
20000,367
15000,278
17000,398
16000,325
12000,240
10000,237
17000,372
12000,271
11000,172
20000,351
10000,182
13000,355
12000,284
13000,256
12000,273
13000,236
13000,271
14500,384
12000,269
14000,240
12800,288
,
20000,264
14800,388
11000,246
11000,272
8800,192
18000,224
15000,219
15000,351
12000,280
14000,312
13800,338
7000,176
14000,379
19000,285
12000,340
15000,304
,
24000,335
15000,428
18000,272
13000,259
20000,292
11800,216
12000,208
10000,216
12000,272
18000,454
14000,272
14000,312
13000,264
15000,336
11000,220
12000,252
12000,209
12000,300
13000,210
11500,268
12000,293
10000,248
16000,440
9800,214
,
12000,225
15000,509
10000,227
13800,352
20000,512
12000,348
10000,344
13500,200
11000,304
17000,368
19000,455
10000,168
18000,383
13800,385
13800,328
12000,224
11000,256
20000,647
13500,287
,
11000,224
13000,303
13000,292
15000,382
15000,388
,
11000,192
9900,249
12000,254
13000,344
9900,268
15000,400
15000,296
8000,216
12000,180
10000,261
11000,228
15000,431
11000,208
11000,230
10000,200
15000,352
10000,260
18000,287
10000,207
13000,264
18000,286
18000,358
22000,385
21000,511
12000,259
14000,272
16000,275
18000,245
17000,255
17000,309
18000,437
17000,410
,
13000,221
22000,438
18000,286
12000,324
14000,332
13000,272
20000,300
15000,170
15000,184
13000,223
20000,352
11500,204
12000,266
